Rosenbrock,10,200,1.0000000001,2340,234893,0.120480897,1.9999999952,10.0033311844
Rosenbrock,20,200,1.0000000001,1536,152594,0.1537875906,1.2730196623,6.8966641426
Rosenbrock,5,200,1,3198,234358,0.3069056939,1.1596416873,10.0033311844
Rosenbrock,10,200,1,2540,235389,0.1222622627,1.3577596038,10.0033311844
Rosenbrock,20,200,1,1596,226395,0.0857864399,1.0000000001,10.0033311844
Rosenbrock,5,1000,2,191,179719,0.059449211,1.2201961663294E-011,10.0033321381
Rosenbrock,10,1000,2,129,117852,0.059449211,1.11786813332803E-010,10.0033311844
Rosenbrock,20,1000,2,194,187230,0.059449211,0.000000001,10.0033311844
Rosenbrock,5,1000,1.1,2901,40903,0.0857843166,0.0606206662,10.0033311844
Rosenbrock,10,1000,1.1,1727,39024,0.0857842829,0.0520834155,10.0033311844
Rosenbrock,20,1000,1.1,1517,25055,0.0857842833,0.056578178,10.0033311844
Rosenbrock,5,1000,1.01,329,44544,0.3283180068,1.0412597235,10.0033311844
Rosenbrock,10,1000,1.01,746,36987,0.0989383415,0.955460981,10.0033321381
Rosenbrock,20,1000,1.01,3296,4622,0.085818346,0.8437981516,10.0033321381
Rosenbrock,5,1000,1.001,1312,42237,0.3913737836,1.9805403486,10.0033311844
Rosenbrock,10,1000,1.001,3706,30583,0.0950708912,1.0009898531,10.0033321381
Rosenbrock,20,1000,1.001,3545,7273,0.0931337282,1.9749346465,10.0033321381
Rosenbrock,5,1000,1.0001,299,44567,0.2921788744,1.4403345994,10.0033311844
Rosenbrock,10,1000,1.0001,3769,29082,0.0991336957,0.9994582847,10.0033321381
Rosenbrock,20,1000,1.0001,3286,6727,0.1316474087,1.0027393441,10.0533313751
Rosenbrock,5,1000,1.00001,9556,21279,0.25533941,1.4924753948,10.0033311844
Rosenbrock,10,1000,1.00001,5578,19670,0.1012666365,1.9995291971,10.0033311844
Rosenbrock,20,1000,1.00001,352,41583,0.1335514891,1.9998289648,10.0033311844
Rosenbrock,5,1000,1.000001,1601,41554,0.261718764,1.2186436074,10.0033311844
Rosenbrock,10,1000,1.000001,868,43887,0.0957460583,1.4882197942,10.0033321381
Rosenbrock,20,1000,1.000001,1022,38465,0.1212931323,1.0003183849,10.0033311844
Rosenbrock,5,1000,1.0000001,791,47178,0.2659925048,1.1813116846,10.0033321381
Rosenbrock,10,1000,1.0000001,825,46033,0.1251138019,1.4801480483,10.0033311844
Rosenbrock,20,1000,1.0000001,2701,24765,0.1185464223,1.4999969512,10.0033321381
Rosenbrock,5,1000,1.00000001,1836,42207,0.2799771268,1.2039213781,10.0033311844
Rosenbrock,10,1000,1.00000001,308,43698,0.1359095565,1.4771987146,10.0033321381
Rosenbrock,20,1000,1.00000001,3725,6298,0.0865700616,1.9999996939,10.0066652298
Rosenbrock,5,1000,1.000000001,6752,27592,0.3448902492,1.485344993,10.0033311844
Rosenbrock,10,1000,1.000000001,6600,13995,0.1015761531,1.0000236577,10.0033311844
Rosenbrock,20,1000,1.000000001,563,40760,0.0885855198,1.0077057652,10.0033311844
Rosenbrock,5,1000,1.0000000001,2246,42383,0.3309207047,1.4962354891,10.0033321381
Rosenbrock,10,1000,1.0000000001,301,41789,0.1262825749,1.4787048339,10.0033311844
Rosenbrock,20,1000,1.0000000001,1621,29563,0.0874673842,1.0074123277,10.0033321381
Rosenbrock,5,1000,1,315,49237,0.3276838196,1.2442355319,10.0033321381
Rosenbrock,10,1000,1,1323,39511,0.1200480745,1.9999999998,10.0033311844
Rosenbrock,20,1000,1,3273,8228,0.0870493377,1.9999999997,10.0099983215
Rosenbrock,5,10000,2,40,17159,0.059449211,4.53661058400757E-010,10.0133314133
Rosenbrock,10,10000,2,31,11783,0.059449211,1.2587229653515E-009,10.0133323669
Rosenbrock,20,10000,2,36,17162,0.059449211,2.87626514404068E-011,10.0133314133
Rosenbrock,5,10000,1.1,1020,1951,0.1784806949,0.6890038871,10.0133314133
Rosenbrock,10,10000,1.1,621,1384,0.1300076735,0.5349792869,10.0233306885
Rosenbrock,20,10000,1.1,304,648,0.1855135074,0.797323474,10.0433311462
Rosenbrock,5,10000,1.01,695,2314,1.6049440706,1.8165589922,10.0133314133
Rosenbrock,10,10000,1.01,546,1918,0.3788054269,1.3558141703,10.0166654587
Rosenbrock,20,10000,1.01,309,1330,0.12064275,0.9559157843,10.0133314133
Rosenbrock,5,10000,1.001,632,2362,1.1251311025,1.4354636722,10.5033311844
Rosenbrock,10,10000,1.001,500,2097,0.1746316885,1.0597755677,10.0133323669
Rosenbrock,20,10000,1.001,191,739,0.1952959089,1.4837699537,10.0133314133
Rosenbrock,5,10000,1.0001,690,3101,3.395610333,2.0003981546,10.0199966431
Rosenbrock,10,10000,1.0001,225,3450,0.2510284647,1.5939449715,10.0099983215
Rosenbrock,20,10000,1.0001,273,1292,0.1005897419,1.0095303177,10.0599975586
Rosenbrock,5,10000,1.00001,751,2917,0.3576658782,1.1485635543,10.0099983215
Rosenbrock,10,10000,1.00001,456,2616,0.2415552446,1.9998535475,10.0133314133
Rosenbrock,20,10000,1.00001,214,2047,0.1308501989,1.4829742552,10.0133314133
Rosenbrock,5,10000,1.000001,84,4386,1.4153994452,1.9999933675,10.0133323669
Rosenbrock,10,10000,1.000001,463,2380,0.157717161,1.0131651049,10.0333309174
Rosenbrock,20,10000,1.000001,540,1457,0.1216828939,1.0078158951,10.0166635513
Rosenbrock,5,10000,1.0000001,1315,2792,0.5235200947,1.1539010103,10.0133314133
Rosenbrock,10,10000,1.0000001,270,1423,0.3032553614,1.5087834643,11.3399982452
Rosenbrock,20,10000,1.0000001,700,1479,3.7229858464,2.0000004093,10.0133314133
Rosenbrock,5,10000,1.00000001,691,3031,0.3508188861,1.0813872064,10.0166654587
Rosenbrock,10,10000,1.00000001,441,2382,0.2814171796,1.1761528504,10.0133323669
Rosenbrock,20,10000,1.00000001,313,1373,0.1332574163,1.0063739012,10.0799980164
Rosenbrock,5,10000,1.000000001,231,4323,0.502912876,1.7398861283,10.0133314133
Rosenbrock,10,10000,1.000000001,466,2580,0.2452859239,1.0055654414,10.0199966431
Rosenbrock,20,10000,1.000000001,341,1624,0.1554644162,1.0418902892,10.0466651917
Rosenbrock,5,10000,1.0000000001,514,3579,0.2922498889,1.1899666992,10.0133314133
Rosenbrock,10,10000,1.0000000001,576,2333,0.2235868191,1.1480227826,10.0133314133
Rosenbrock,20,10000,1.0000000001,173,3497,0.1540672534,1.4964374374,10.0099983215
Rosenbrock,5,10000,1,692,3201,0.3624698539,1.221036452,10.0133323669
Rosenbrock,10,10000,1,177,3924,0.2659205866,1.9999999999,10.0133314133
Rosenbrock,20,10000,1,649,1485,0.1604368768,1.4966301853,10.0133314133
